Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/1           boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> > const&) [849]
                0.00    0.00       1/2           boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >::~shared_ptr() [772]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>, boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)>, boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> >(boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> const&) [856]
[832]    0.0    0.00    0.00       1         ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>::SubscriptionCallbackHelperT(boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> const&) [832]
                0.00    0.00       1/3           ros::SubscriptionCallbackHelper::SubscriptionCallbackHelper() [724]
                0.00    0.00       1/1           boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)>::function(boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)> const&) [935]
                0.00    0.00       1/1047        boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()>::function(boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> const&) [453]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >::destroy() [777]
[833]    0.0    0.00    0.00       1         ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>::~SubscriptionCallbackHelperT() [833]
                0.00    0.00       1/2094        boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()>::~function() [313]
                0.00    0.00       1/2           boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)>::~function() [781]
                0.00    0.00       1/3           ros::SubscriptionCallbackHelper::~SubscriptionCallbackHelper() [725]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>, boost::function<void (std_msgs::String_<std::allocator<void> >)>, boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> >(boost::function<void (std_msgs::String_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> const&) [857]
[834]    0.0    0.00    0.00       1         ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>::SubscriptionCallbackHelperT(boost::function<void (std_msgs::String_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> const&) [834]
                0.00    0.00       1/3           ros::SubscriptionCallbackHelper::SubscriptionCallbackHelper() [724]
                0.00    0.00       1/1           boost::function<void (std_msgs::String_<std::allocator<void> >)>::function(boost::function<void (std_msgs::String_<std::allocator<void> >)> const&) [937]
                0.00    0.00       1/1           boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()>::function(boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> const&) [933]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >::destroy() [778]
[835]    0.0    0.00    0.00       1         ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>::~SubscriptionCallbackHelperT() [835]
                0.00    0.00       1/2           boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()>::~function() [780]
                0.00    0.00       1/2           boost::function<void (std_msgs::String_<std::allocator<void> >)>::~function() [782]
                0.00    0.00       1/3           ros::SubscriptionCallbackHelper::~SubscriptionCallbackHelper() [725]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>, boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> const&, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [858]
[836]    0.0    0.00    0.00       1         ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>::SubscriptionCallbackHelperT(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)> const&, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [836]
                0.00    0.00       1/3           ros::SubscriptionCallbackHelper::SubscriptionCallbackHelper() [724]
                0.00    0.00       1/1           boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)>::function(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)> const&) [939]
                0.00    0.00       1/1415        boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()>::function(boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [354]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >::destroy() [779]
[837]    0.0    0.00    0.00       1         ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>::~SubscriptionCallbackHelperT() [837]
                0.00    0.00       1/2829        boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()>::~function() [259]
                0.00    0.00       1/3           ros::SubscriptionCallbackHelper::~SubscriptionCallbackHelper() [725]
                0.00    0.00       1/2           boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)>::~function() [783]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[838]    0.0    0.00    0.00       1         ros::Rate::~Rate() [838]
                0.00    0.00       2/2           ros::Duration::~Duration() [769]
                0.00    0.00       1/11565       ros::Time::~Time() [149]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[839]    0.0    0.00    0.00       1         Robot::prepRecord() [839]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[840]    0.0    0.00    0.00       1         Robot::welcomeMessage() [840]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[841]    0.0    0.00    0.00       1         Robot::init() [841]
                0.00    0.00       6/35276       boost::detail::sp_counted_base::release() [115]
                0.00    0.00       3/6           ros::TransportHints::TransportHints() [693]
                0.00    0.00       3/3           ros::Subscriber::operator=(ros::Subscriber const&) [714]
                0.00    0.00       3/6           ros::TransportHints::~TransportHints() [694]
                0.00    0.00       3/3           ros::Publisher::operator=(ros::Publisher const&) [727]
                0.00    0.00       2/2           ros::Publisher ros::NodeHandle::advertise<std_msgs::String_<std::allocator<void> > >(std::string const&, unsigned int, bool) [765]
                0.00    0.00       1/1           ros::Subscriber ros::NodeHandle::subscribe<sensor_msgs::LaserScan_<std::allocator<void> >, Robot>(std::string const&, unsigned int, void (Robot::*)(sensor_msgs::LaserScan_<std::allocator<void> >), Robot*, ros::TransportHints const&) [809]
                0.00    0.00       1/1           ros::Subscriber ros::NodeHandle::subscribe<nav_msgs::Odometry_<std::allocator<void> >, Robot>(std::string const&, unsigned int, void (Robot::*)(boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&), Robot*, ros::TransportHints const&) [810]
                0.00    0.00       1/1           ros::Subscriber ros::NodeHandle::subscribe<std_msgs::String_<std::allocator<void> >, Robot>(std::string const&, unsigned int, void (Robot::*)(std_msgs::String_<std::allocator<void> >), Robot*, ros::TransportHints const&) [811]
                0.00    0.00       1/1           ros::Publisher ros::NodeHandle::advertise<geometry_msgs::Twist_<std::allocator<void> > >(std::string const&, unsigned int, bool) [808]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[842]    0.0    0.00    0.00       1         Robot::Robot() [842]
                0.00    0.00       3/3           ros::Publisher::Publisher() [726]
                0.00    0.00       3/3           ros::Subscriber::Subscriber() [713]
                0.00    0.00       2/2355        geometry_msgs::Twist_<std::allocator<void> >::Twist_() [312]
                0.00    0.00       1/7           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::map() [686]
                0.00    0.00       1/7           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~map() [687]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[843]    0.0    0.00    0.00       1         Robot::~Robot() [843]
                0.00    0.00       6/35276       boost::detail::sp_counted_base::release() [115]
-----------------------------------------------
                0.00    0.00       1/1           boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > const&) [848]
[844]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelper>::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > const&, boost::detail::sp_enable_if_convertible<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>, ros::SubscriptionCallbackHelper>::type) [844]
                0.00    0.00       1/1           void boost::detail::sp_assert_convertible<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>, ros::SubscriptionCallbackHelper>() [928]
                0.00    0.00       1/33403       boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [118]
-----------------------------------------------
                0.00    0.00       1/1           boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> > const&) [849]
[845]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelper>::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> > const&, boost::detail::sp_enable_if_convertible<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>, ros::SubscriptionCallbackHelper>::type) [845]
                0.00    0.00       1/1           void boost::detail::sp_assert_convertible<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>, ros::SubscriptionCallbackHelper>() [929]
                0.00    0.00       1/33403       boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [118]
-----------------------------------------------
                0.00    0.00       1/1           boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > const&) [847]
[846]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelper>::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > const&, boost::detail::sp_enable_if_convertible<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>, ros::SubscriptionCallbackHelper>::type) [846]
                0.00    0.00       1/1           void boost::detail::sp_assert_convertible<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>, ros::SubscriptionCallbackHelper>() [927]
                0.00    0.00       1/33403       boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [118]
-----------------------------------------------
                0.00    0.00       1/1           void ros::SubscribeOptions::initByFullCallbackType<sensor_msgs::LaserScan_<std::allocator<void> > >(std::string const&, unsigned int, boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<ros::ParameterAdapter<sensor_msgs::LaserScan_<std::allocator<void> > >::Message> ()> const&) [829]
[847]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > const&) [847]
                0.00    0.00       1/1           boost::shared_ptr<ros::SubscriptionCallbackHelper>::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > const&, boost::detail::sp_enable_if_convertible<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>, ros::SubscriptionCallbackHelper>::type) [846]
                0.00    0.00       1/6           boost::shared_ptr<ros::SubscriptionCallbackHelper>::~shared_ptr() [695]
                0.00    0.00       1/3           boost::shared_ptr<ros::SubscriptionCallbackHelper>::swap(boost::shared_ptr<ros::SubscriptionCallbackHelper>&) [733]
-----------------------------------------------
                0.00    0.00       1/1           void ros::SubscribeOptions::initByFullCallbackType<std_msgs::String_<std::allocator<void> > >(std::string const&, unsigned int, boost::function<void (std_msgs::String_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<ros::ParameterAdapter<std_msgs::String_<std::allocator<void> > >::Message> ()> const&) [830]
[848]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > const&) [848]
                0.00    0.00       1/1           boost::shared_ptr<ros::SubscriptionCallbackHelper>::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > const&, boost::detail::sp_enable_if_convertible<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>, ros::SubscriptionCallbackHelper>::type) [844]
                0.00    0.00       1/6           boost::shared_ptr<ros::SubscriptionCallbackHelper>::~shared_ptr() [695]
                0.00    0.00       1/3           boost::shared_ptr<ros::SubscriptionCallbackHelper>::swap(boost::shared_ptr<ros::SubscriptionCallbackHelper>&) [733]
-----------------------------------------------
                0.00    0.00       1/1           void ros::SubscribeOptions::init<nav_msgs::Odometry_<std::allocator<void> > >(std::string const&, unsigned int, boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> const&, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [831]
[849]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> > const&) [849]
                0.00    0.00       1/1           boost::shared_ptr<ros::SubscriptionCallbackHelper>::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> > const&, boost::detail::sp_enable_if_convertible<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>, ros::SubscriptionCallbackHelper>::type) [845]
                0.00    0.00       1/3           boost::shared_ptr<ros::SubscriptionCallbackHelper>::swap(boost::shared_ptr<ros::SubscriptionCallbackHelper>&) [733]
                0.00    0.00       1/6           boost::shared_ptr<ros::SubscriptionCallbackHelper>::~shared_ptr() [695]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>, boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)>, boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> >(boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> const&) [856]
[850]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > const&, ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>*) [850]
                0.00    0.00       1/33403       boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [118]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>, boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)>, boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> >(boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> const&) [856]
[851]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > > >(ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>*, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > >) [851]
                0.00    0.00       1/1           boost::detail::shared_count::shared_count<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>*, boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > >(ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>*, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > >) [877]
                0.00    0.00       1/1           void boost::detail::sp_deleter_construct<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>, ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >*, ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>*) [924]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>, boost::function<void (std_msgs::String_<std::allocator<void> >)>, boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> >(boost::function<void (std_msgs::String_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> const&) [857]
[852]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > const&, ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>*) [852]
                0.00    0.00       1/33403       boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [118]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>, boost::function<void (std_msgs::String_<std::allocator<void> >)>, boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> >(boost::function<void (std_msgs::String_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> const&) [857]
[853]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > > >(ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>*, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > >) [853]
                0.00    0.00       1/1           boost::detail::shared_count::shared_count<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>*, boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > >(ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>*, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > >) [878]
                0.00    0.00       1/1           void boost::detail::sp_deleter_construct<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>, ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >*, ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>*) [925]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>, boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> const&, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [858]
[854]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> > const&, ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>*) [854]
                0.00    0.00       1/33403       boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [118]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>, boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> const&, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [858]
[855]    0.0    0.00    0.00       1         boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> > > >(ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>*, boost::detail::sp_inplace_tag<boost::detail::sp_ms_deleter<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> > >) [855]
